week_ended,call_money,notice_money,term_money,triparty_repo,market_repo,corp_bond_repo,7. Forex (US $ million),goi_dated_sec,state_govt_sec,t_bill_91d,t_bill_182d,t_bill_364d,cash_mgmt_bills,total_govt_sec,rbi_turnover,money_market_total,repo_total,t_bill_total,year
2018-11-30,26757.608,9714.172,941.32,291761.7,218878.176,4520.0,76552.0,95107.0132,8003.4988,3596.6072,1689.9396,3183.1464,192.0,111580.2052,2226.0,37413.1,515159.87600000005,8661.6932,2018
2018-11-23,34217.5,955.0,400.0,229995.575,174864.49,842.666666666667,55902.6666666667,50779.88,3257.49,4942.01933333333,1938.64533333333,2776.61333333333,135.641333333333,63694.648,2764.0,35572.5,405702.7316666667,9792.919333333324,2018
2018-11-16,33968.0,7448.8,657.6,310215.0,246357.352,1976.8,64506.4,64804.5344,3860.0272,5610.414,958.9676,2730.916,2.0,77964.8592,2528.0,42074.4,558549.152,9302.2976,2018
2018-11-09,31315.0,904.5,853.0,195666.0,236655.79,2506.66666666667,61899.6666666667,55522.83,6005.62,3377.528,913.845333333333,1553.39666666667,3.33333333333333,67373.22,3405.0,33072.5,434828.4566666667,5848.103333333336,2018
2018-11-02,26943.6,6430.128,538.204,293054.8,300162.624,2316.8,76459.6,57210.1084,3218.6248,4917.138,1255.6816,1198.1348,18.0,67799.6876,2016.0,33911.93199999999,595534.224,7388.9544,2018
2018-10-26,35219.9666666667,522.403333333333,757.816666666667,241168.216666667,294819.213333333,3484.8,67062.4,59992.6892,3039.4216,5026.8704,1251.3252,1155.3108,66.9,70465.6172,2400.0,36500.186666666705,539472.2300000001,7500.4064,2018
2018-10-19,31169.49,9944.29,418.73,309710.625,288324.62,1887.0,60501.5,61720.0405,3148.2025,1730.045,1733.3295,2052.4525,2428.478,70384.07,3010.0,41532.51,599922.245,7944.304999999999,2018
2018-10-12,38411.0,155.53,504.16,260457.883333333,246116.273333333,2469.6,66859.2,73987.2152,3203.34,4920.664,2806.352,1800.488,,82799.6584,2426.0,39070.69,509043.756666666,9527.503999999999,2018
2018-10-05,23379.524,6008.8,872.624,272203.04,180955.656,322.0,75972.25,62201.186,3020.199,3502.6175,1101.247,1140.582,,70965.8315,170.0,30260.948,453480.696,5744.4465,2018
2018-09-28,39050.012,7268.852,661.8,306448.78,310458.36,726.4,89279.6,63434.4504,2718.2792,7757.412,1018.464,815.9156,,75744.5212,2134.0,46980.664000000004,617633.54,9591.7916,2018
2018-09-21,31357.792,1220.54,340.2,248359.9,206308.752,252.0,67405.25,82200.539,3764.7675,3943.458,485.677,502.871,1185.0,90897.3125,2910.0,32918.532,454920.652,6117.006,2018
2018-09-14,27462.42,17082.25,719.155,251007.85,265275.81,767.0,68000.0,78824.7435,3623.371,2216.818,757.8975,874.2635,814.625,86297.0935,14.0,45263.825,517050.66000000003,4663.604,2018
2018-09-07,27189.3366666667,363.916666666667,486.666666666667,228992.0,167425.88,1115.2,63337.6,74253.4584,4120.0108,2647.5308,1632.9744,1268.184,268.0,83922.1584,22.0,28039.920000000035,397533.08,5816.6892,2018
2018-08-31,24434.772,12352.884,1045.92,252170.46,240707.192,358.4,71096.0,55810.4708,3211.7664,5482.2216,1306.9672,371.3696,999.6,66182.7956,21.0,37833.576,493236.052,8160.1584,2018
2018-08-24,25443.612,273.612,854.304,228991.52,169760.24,613.0,68760.5,46319.458,2879.2035,4686.5465,826.287,252.3115,2400.0,54963.8065,17.0,26571.528000000002,399364.76,8165.145,2018
2018-08-17,23680.0466666667,19059.1333333333,1117.66666666667,216696.866666667,233458.08,798.666666666667,77854.3333333333,72995.932,1664.97066666667,5040.73533333333,2717.70866666667,250.358666666667,3644.066,82669.7053333333,227.0,43856.84666666667,450953.6133333337,11652.868666666667,2018
2018-08-10,24289.6433333333,523.943333333333,1007.69,208571.816666667,157871.106666667,642.4,59367.0,52999.1372,5521.7448,5396.048,1771.9216,399.3012,1148.5256,66088.1528,9.0,25821.276666666632,367085.32333333406,8715.7964,2018
2018-08-03,27898.356,8522.948,806.12,229863.62,258719.416,1025.6,69923.4,70976.7576,2324.3776,4634.2476,1050.3564,333.9956,1185.808,79325.7348,932.0,37227.424000000006,489608.63599999994,7204.4076,2018
2018-07-27,25968.0666666667,372.903333333333,747.153333333333,210875.8,164240.24,255.2,66402.0,49797.1816,3403.9536,3081.4264,430.6524,631.6336,1089.1,57344.8476,4.0,27088.123333333362,375371.24,5232.812399999999,2018
2018-07-20,24586.0,9600.376,1392.96,232246.48,203407.464,188.0,57245.6,76687.4716,4563.026,3599.5016,861.1636,1128.8756,1538.1888,86840.0384,2026.0,35579.336,435841.944,7127.729600000001,2018
2018-07-13,31395.364,358.144,1105.744,246952.52,206812.848,305.0,70513.75,49378.972,2798.3165,2101.8925,2022.944,499.3905,7198.37,56801.5155,277.5,32859.252,454070.368,11822.596999999998,2018
2018-07-06,21422.3333333333,7486.0,1321.0,207859.85,196547.433333333,699.2,58122.2,41052.6452,1761.6652,1632.2324,998.8424,426.5492,1562.9444,45871.9344,38.0,30229.3333333333,405106.483333333,4620.5684,2018
2018-06-29,26302.704,4751.444,714.12,265927.1,214629.472,363.2,74203.0,47895.4776,2988.3096,3433.6308,1198.4712,270.6068,2346.5436,55786.496,132.0,31768.268,480919.772,7249.2524,2018
2018-06-22,42858.4,327.116,699.864,223788.24,249107.72,758.4,62202.0,62392.6024,2945.8072,4487.2576,448.298,901.3824,1320.602,71175.3476,2012.0,43885.380000000005,473654.36,7157.54,2018
2018-06-15,29245.048,662.26,1089.028,230342.9,216706.728,704.8,54623.4,55298.924,2769.886,204.0368,578.178,603.6076,7035.3552,59454.6324,143.0,30996.335999999996,447754.428,8421.177599999999,2018
2018-06-08,32854.4133333333,435.076666666667,667.4,186883.483333333,203161.0,471.2,60304.2,49501.3848,3352.302,4969.2888,1298.4796,1176.1528,2538.772,60297.608,2.0,33956.88999999997,390515.683333333,9982.6932,2018
2018-06-01,26083.3,7931.848,785.8,222291.34,193587.08,48.0,69147.8,53220.3112,3139.21,3607.3888,338.5884,305.4368,,60610.9352,2.0,34800.948000000004,415926.42,4251.414000000001,2018
2018-05-25,31555.47,447.513333333333,505.483333333333,178399.583333333,181246.386666667,824.8,64600.0,51159.4656,2695.7464,2573.8332,688.8492,1210.604,,58328.4984,383.0,32508.466666666667,360470.76999999996,4473.2864,2018
2018-05-18,20322.088,6823.844,622.0,223262.68,205532.096,258.4,67237.6,40654.9356,2978.3296,1174.2664,732.8548,528.5168,,46068.9032,2165.0,27767.932,429053.176,2435.638,2018
2018-05-11,24761.5366666667,258.933333333333,1085.88333333333,161863.333333333,190364.74,342.4,66121.6,52300.368,4610.4732,2484.8424,2038.6448,861.192,,62295.5204,39.0,26106.353333333365,352570.47333333304,5384.6792,2018
2018-05-04,20440.96,10882.1666666667,786.766666666667,202958.266666667,170558.32,146.666666666667,66756.3333333333,38638.6333333333,2660.762,3105.24466666667,293.573333333333,1099.56533333333,,45797.7786666667,14.0,32109.893333333366,373663.2533333337,4498.383333333333,2018
2018-04-27,36129.5166666667,300.2,1337.30666666667,179624.716666667,223091.926666667,152.8,81771.0,71100.1464,5527.6516,3164.3936,1071.8768,1751.3672,,82615.4356,2419.0,37767.02333333337,402869.443333334,5987.637599999999,2018
2018-04-20,21468.4,7204.788,976.8,219012.12,171675.816,376.0,66532.0,61888.0936,4216.4592,2594.9236,1717.0936,1311.1176,,71727.6876,90.0,29649.988,391063.936,5623.1348,2018
2018-04-13,27392.4,175.723333333333,684.98,175775.5,173395.646666667,508.0,69454.2,95504.7708,5776.1024,1786.5056,1152.2124,1803.0868,,106022.678,736.0,28253.103333333333,349679.14666666696,4741.8048,2018
2018-04-06,25830.372,7330.344,2164.028,179837.1,108974.664,398.0,74287.5,108930.1375,3872.104,3614.3375,522.686,3923.5465,,120862.8115,333.75,35324.744,289209.764,8060.57,2018
2018-03-30,39578.3933333333,4528.84666666667,1838.83333333333,222601.333333333,158792.36,376.0,105617.333333333,79055.8086666667,6026.75333333333,3405.11066666667,248.030666666667,1688.04333333333,,90423.7446666667,202.0,45946.0733333333,381769.693333333,5341.184666666667,2018
2018-03-23,32489.17,425.15,365.5,199603.333333333,150278.293333333,477.6,72733.2,70071.6528,4562.636,2486.86,343.928,1167.564,,77965.806,6260.0,33279.82,350359.226666666,3998.352,2018
2018-03-16,20551.764,11108.056,681.2,228220.6,208506.88,334.4,63664.6,55866.4184,6119.612,3392.632,836.764,3000.712,,62716.6912,250.0,32341.02,437061.88,7230.108,2018
2018-03-09,26496.9833333333,381.286666666667,805.083333333333,216923.4,142063.62,344.0,65328.2,44334.3968,3914.12,2637.26,714.636,1372.444,,47664.0292,6784.0,27683.3533333333,359331.02,4724.34,2018
2018-03-02,23894.74,11922.225,687.41,239423.275,247587.95,0.0,80249.25,45597.687,4954.55,3233.08,565.14,721.435,,48527.5965,18.0,36504.37500000001,487011.225,4519.655,2018
2018-02-23,23060.888,278.54,585.1,218532.0,176172.552,387.0,84038.25,42329.733,4541.5845,4091.111,362.23,1570.9295,,52895.588,16.0,23924.528,395091.552,6024.2705000000005,2018
2018-02-16,22091.39,11006.02,1149.255,247222.8,278620.02,493.0,63556.25,72269.0105,2169.04,2159.5415,526.969,659.965,,77784.5275,170.0,34246.665,526335.8200000001,3346.4755,2018
2018-02-09,21960.9766666667,333.013333333333,707.7,224745.133333333,165244.586666667,389.6,67408.8,66527.3668,2323.656,2265.816,284.384,1260.828,,72289.8788,20.0,23001.69000000003,390379.31999999995,3811.028,2018
2018-02-02,24215.816,8636.264,1571.8,263112.76,248374.992,301.6,79009.2,72914.2512,3923.44,2522.356,407.788,1395.376,,73780.0432,523.0,34423.880000000005,511789.35199999996,4325.52,2018
2018-01-26,22251.852,1133.948,988.28,230121.54,165178.848,350.0,70146.5,77709.7275,4087.955,2277.125,909.1,2031.18,,87015.085,0.0,24374.079999999998,395650.38800000004,5217.405,2018
2018-01-19,26578.248,12975.572,1761.6,262654.8,236360.368,221.6,63091.2,71637.2848,2471.912,2610.116,480.7,1143.372,,78343.388,148.0,41315.42,499236.7679999999,4234.188,2018
2018-01-12,28103.82,1131.29,843.666666666667,223504.933333333,150695.5,380.0,65096.6,77869.4412,3886.868,1826.792,475.072,540.692,,84598.864,606.0,30078.77666666667,374580.433333333,2842.556,2018
2018-01-05,22926.5666666667,7002.42333333333,1791.6,218793.533333333,200335.88,292.0,53806.4,62453.06,2595.894,2930.468,934.404,1149.492,,70063.316,40.0,31720.590000000026,419421.413333333,5014.364,2018
2017-12-29,30070.545,4995.355,532.375,269189.975,234532.5,120.0,69022.0,76016.0775,1968.5545,4491.0515,442.8195,1174.514,,84093.017,62.0,35598.274999999994,503842.475,6108.384999999999,2017
2017-12-22,26446.1966666667,235.92,344.566666666667,197238.8,194023.766666667,352.0,62996.6,68094.0996,2353.316,1450.7388,46.1204,573.8,,72518.0748,225.0,27026.683333333363,391614.566666667,2070.6592,2017
2017-12-15,19284.0,4947.428,824.0,237304.96,207876.8,1232.0,59963.6,83453.9128,2071.1988,893.0988,374.26,337.3248,,87129.7952,225.0,25055.428,446413.76,1604.6835999999998,2017
2017-12-08,28256.6066666667,189.56,888.0,209938.55,200426.88,383.2,65910.4,82818.3716,1489.4804,809.7612,1169.6464,217.8596,,86505.1192,308.0,29334.1666666667,410748.63,2197.2672000000002,2017
2017-12-01,20328.625,6141.0,890.0,274847.325,200367.37,114.0,77794.25,91309.6045,1912.518,721.0345,711.6745,79.6645,,94734.496,170.0,27359.625,475328.695,1512.3735,2017
2017-11-24,29581.8833333333,420.513333333333,813.216666666667,213273.766666667,202194.666666667,301.6,56365.8,117076.7696,2350.3048,1180.4,460.562,71.5,,121139.5364,4180.0,30815.6133333333,415770.033333334,1712.462,2017
2017-11-17,22406.336,5353.8,897.36,261361.12,205061.056,294.4,66978.0,79814.5228,1105.8232,1089.46,46.2,278.54,,82334.546,90.0,28657.496,466716.576,1414.2,2017
2017-11-10,33405.584,289.572,851.524,236993.48,248325.2,360.0,64157.2,72074.0336,2218.1068,1033.6768,1238.3708,602.2152,,77166.4032,2031.0,34546.68,485678.68000000005,2874.2628,2017
2017-11-03,23286.472,1699.368,939.2,236465.18,206277.096,156.0,62973.8,82969.7848,2077.4844,2120.5208,833.1776,701.1,,88702.0676,12.0,25925.04,442898.27599999995,3654.7983999999997,2017
2017-10-27,26607.6666666667,395.38,1106.75333333333,201397.666666667,186961.6,273.6,59298.6,35352.6028,2164.136,1281.46,842.3416,178.2,,39818.7404,2083.0,28109.800000000032,388632.866666667,2302.0015999999996,2017
2017-10-20,17736.5866666667,8124.39333333333,824.0,241341.233333333,176730.0,318.666666666667,49353.3333333333,69256.4533333333,3421.718,1957.33333333333,601.011333333333,723.7,,75960.216,13.0,26684.98000000003,418389.8999999997,3282.044666666663,2017
2017-10-13,23953.0,211.816666666667,613.433333333333,193659.333333333,194236.666666667,366.4,65728.0,63252.5168,2257.7132,2648.812,1576.5416,2446.8076,,72182.3912,2052.0,24778.25,388262.4,6672.1612000000005,2017
2017-10-06,19562.01,7533.81,2060.63,251947.075,186703.0,800.0,67950.5,90508.736,2588.4065,1166.8335,883.9215,1264.072,,96411.9695,140.0,29156.45,439450.075,3314.827,2017
2017-09-29,32272.1,844.972,763.2,243368.22,242427.2,176.0,86072.4,84635.8388,9747.26,3599.9932,1394.3644,2194.34,,101571.7964,2083.0,33880.272,485971.42000000004,7188.6975999999995,2017
2017-09-22,24517.3333333333,1165.56,551.586666666667,202610.45,174838.0,1236.0,67231.0,86565.4996,5825.542,7290.6176,1721.7812,1246.538,835.6,102649.9784,262.0,26234.479999999967,378684.45,11094.5368,2017
2017-09-15,20376.264,10870.756,1527.896,214355.42,222448.8,313.6,54158.2,73639.4948,7729.4948,3587.7312,1056.3588,1941.4272,1694.416,87923.3888,2015.0,32774.916,437117.81999999995,8279.9332,2017
2017-09-08,24407.236,491.212,574.904,220500.24,186513.6,260.0,52517.0,103199.3784,5107.024,4541.928,2848.638,1098.066,452.0,116795.0344,0.0,25473.352,407273.83999999997,8940.632,2017
2017-09-01,32648.576,525.052,1039.64,242817.56,216505.88,280.0,62775.0,70604.992,5672.3696,3241.1744,2644.9404,1412.3424,61.4,83575.8188,2832.0,34213.268000000004,459603.44,7359.857199999999,2017
2017-08-25,21026.744,1023.312,2394.08,195517.9,146193.96,462.0,52955.5,60213.6155,7270.7125,2944.925,1756.4645,1349.425,207.5,73535.1425,0.0,24444.136,342173.86,6258.3145,2017
2017-08-18,18092.72,15988.5733333333,901.373333333333,207039.1,270952.0,553.333333333333,58767.6666666667,65684.2753333333,2408.17666666667,7186.31,1282.33333333333,1072.58733333333,3073.33333333333,77633.6826666667,179.0,34982.66666666663,478544.4333333333,12614.56399999999,2017
2017-08-11,25069.3133333333,835.303333333333,694.033333333333,192476.85,188422.466666667,289.6,55380.6,73081.0316,5043.8712,6418.916,1771.1584,1689.5868,4528.196,88004.564,2007.0,26598.649999999965,381188.916666667,14407.8572,2017
2017-08-04,19318.74,8942.98333333333,538.083333333333,163365.433333333,204585.846666667,210.4,61848.0,114876.1736,7611.2348,5960.5208,718.4728,1952.206,3662.8852,131118.608,98.0,28799.806666666664,368161.68000000005,12294.0848,2017
2017-07-28,21142.484,5402.432,908.84,220479.14,182165.88,297.6,59928.4,117022.2996,9442.1656,4443.7492,807.8072,244.6332,2678.6024,131960.6548,631.0,27453.756,402942.62,8174.792000000001,2017
2017-07-21,26039.24,376.9,400.06,167412.5,164667.053333333,285.2,50839.4,88648.486,5819.2532,4844.0592,1259.2196,1253.1252,3298.4664,101824.1432,2017.0,26816.200000000004,332364.753333333,10654.8704,2017
2017-07-14,19620.684,4765.012,1039.4,206664.8,182681.544,446.4,54568.0,134375.1848,5720.428,5464.494,1793.3872,534.4192,2095.3632,147887.9132,175.0,25425.096,389792.744,9887.6636,2017
2017-07-07,27942.0933333333,481.6,655.21,160800.966666667,184602.233333333,352.8,50457.0,106159.5168,3645.6452,4730.288,1312.3432,660.3812,3728.4556,116508.1744,3182.0,29078.9033333333,345755.99999999994,10431.467999999999,2017
2017-06-30,16845.385,5681.43,1163.0,232687.9,202213.83,107.0,72009.0,87881.465,10309.401,9363.0345,3162.2405,802.7085,9041.243,111518.8495,156.0,23689.815,435008.73,22369.2265,2017
2017-06-23,26769.3333333333,495.513333333333,683.466666666667,174251.633333333,207032.926666667,1309.6,51969.8,108993.5016,5978.2516,4633.9928,637.67,895.8712,806.8,121139.2872,14.0,27948.3133333333,382594.16,6974.334,2017
2017-06-16,19071.96,5190.816,1086.24,197127.4,213160.176,320.0,52579.0,119173.9328,7471.2364,4134.8188,1429.9276,755.6892,2301.1504,132965.6048,154.0,25349.016,410607.576,8621.586,2017
2017-06-09,28636.1166666667,509.346666666667,552.666666666667,165616.116666667,192019.046666667,308.8,50693.0,126872.276,6632.0684,3680.2148,1178.976,447.9032,8699.6384,138811.4384,36.0,29698.130000000037,357943.963333334,14006.7324,2017
2017-06-02,17711.62,4828.776,794.72,223909.0,189561.048,204.8,56031.8,75135.8744,4272.7984,2371.124,664.2328,1415.6248,8732.0056,83859.6544,447.0,23335.116,413674.848,13182.9872,2017
2017-05-26,23411.7233333333,1149.04,642.333333333333,164233.116666667,185109.693333333,275.2,53597.2,92305.7472,4232.038,3306.4648,1401.4308,1004.638,358.0,102250.3188,0.0,25203.09666666663,349618.01,6070.5336,2017
2017-05-19,21377.272,6675.808,521.24,215180.94,191319.632,312.0,61671.4,109232.4544,4024.4908,5132.0572,624.2232,427.0,2203.0296,119440.2256,0.0,28574.320000000003,406812.57200000004,8386.310000000001,2017
2017-05-12,27623.648,895.66,787.8,149847.72,172515.448,402.0,55732.5,65946.099,2751.089,3918.8255,502.394,782.7025,3968.991,73901.11,30.0,29307.108,322765.168,9172.913,2017
2017-05-05,15287.82,4434.8,978.08,173777.48,137216.128,377.0,50293.75,63265.736,4102.571,2318.6395,880.497,280.83,2294.0,70848.2735,6.0,20700.7,311370.608,5773.9665,2017
2017-04-28,22258.524,6475.556,669.6,219489.66,203092.0,451.2,64279.4,71429.5868,4780.6192,2423.444,444.2168,863.6844,2141.3896,79941.5512,249.0,29403.68,423032.86000000004,5872.7348,2017
2017-04-21,26999.1766666667,617.44,697.99,206459.516666667,146209.333333333,253.6,54793.0,69808.668,4213.03,2690.112,1280.5136,403.316,,78395.6396,729.0,28314.6066666667,352922.44999999995,4373.9416,2017
2017-04-14,25081.36,11025.92,828.95,217396.6,196522.11,664.0,56899.5,72652.399,4457.78,2252.547,1090.725,1982.1675,,82435.6185,78.0,36936.229999999996,414582.70999999996,5325.4395,2017
2017-04-07,35561.975,1867.815,1820.11,250570.725,142840.0,259.0,64369.25,75646.8675,5812.5945,5067.101,1238.58,1234.5,,88999.643,0.0,39249.9,393669.725,7540.181,2017
2017-03-31,33870.315,2101.46,972.0,222961.4,238466.0,500.0,88386.0,78350.6105,7301.065,8624.879,989.809,1635.846,,96902.2095,301.0,36943.775,461927.4,11250.534,2017
2017-03-24,25841.7933333333,570.933333333333,617.5,272168.416666667,134334.66,1212.0,58786.6,73462.9972,9691.8468,3435.2976,830.5484,2031.8616,,89452.5516,794.0,27030.226666666633,407715.076666667,6297.7076,2017
2017-03-17,22127.39,12192.87,262.75,216193.8,195054.07,483.0,62828.25,56797.158,6574.14,3361.413,376.72,2447.6265,,69557.0575,58.0,34583.01,411730.87,6185.7595,2017
2017-03-10,23619.0,381.626666666667,665.833333333333,238089.0,164118.173333333,92.0,53763.4,53431.1912,8470.0,2532.4256,1421.944,1521.1588,1400.16,67370.204,25.0,24666.46,402299.173333333,6875.6884,2017
2017-03-03,21469.704,8378.78,632.64,251029.2,227384.0,120.0,53476.2,67007.634,7453.9068,4053.352,780.7036,1449.4748,5468.0,80745.0712,1477.0,30481.124000000003,478533.2,11751.5304,2017
2017-02-24,21083.385,1213.155,683.05,189607.05,166921.18,200.0,55158.0,49428.58,4552.82266666667,4426.90333333333,166.653333333333,1248.16666666667,650.466666666667,59823.126,40.0,22979.589999999997,356728.23,6492.19,2017
2017-02-17,20543.676,8188.312,592.44,228341.42,229133.568,232.0,50183.4,73306.414,2683.6732,4620.02,615.74,1071.6492,536.4,82297.4964,108.0,29324.427999999996,457706.988,6843.8092,2017
2017-02-10,24662.8566666667,1095.35333333333,542.7,177423.083333333,160636.666666667,260.0,53571.4,94367.252,4450.594,1076.8876,257.2,1314.3572,1480.5,101466.2908,238.0,26300.91000000003,338319.75,4128.9448,2017
2017-02-03,19519.644,8839.492,671.016,180655.42,207338.4,132.0,56745.8,89797.0376,1993.0484,2299.2484,726.0,903.1532,5938.4416,95718.4876,105.0,29030.152,388125.82,9866.8432,2017
2017-01-27,20988.1,981.076,488.6,160383.28,136678.256,200.0,56020.25,78319.1735,5400.5555,2274.247,504.0915,527.94275,4739.75,87026.01025,18779.0,22457.775999999998,297261.53599999996,8046.03125,2017
2017-01-20,21530.4,8976.4,877.6,177960.0,196898.4,408.0,49373.0,91726.4,2789.84,2448.198,280.0,530.0,7419.84,66709.2648,24.0,31384.4,375266.4,10678.038,2017
